Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
2018-05-14 22:00:00,75.43,215.76,11.56,49.94,50.5,51.61,2.81,12.46,43.23,3.07,3.28,0.0
2018-05-14 23:00:00,76.43,201.78,12.19,42.91,45.23,47.14,2.87,12.9,42.86,2.62,2.19,0.0
2018-05-15 00:00:00,70.35,181.31,11.8,38.96,42.36,48.05,2.6,11.47,47.48,1.94,2.21,0.0
2018-05-15 01:00:00,68.66,169.29,13.87,45.72,43.72,49.33,2.51,10.62,43.55,1.16,2.19,0.0
2018-05-15 02:00:00,67.26,157.31,12.44,41.24,40.07,50.02,2.39,10.98,44.4,1.29,1.95,0.0
2018-05-15 03:00:00,70.26,150.51,11.05,34.11,24.31,26.38,2.04,7.18,43.1,0.99,1.95,0.0
2018-05-15 04:00:00,66.8,146.05,10.47,33.56,37.26,51.13,2.23,12.61,43.0,1.02,1.69,0.0
2018-05-15 05:00:00,61.21,133.13,10.35,32.12,36.23,49.81,2.39,11.17,41.11,1.05,1.3,0.0
2018-05-15 06:00:00,56.52,122.76,11.72,34.8,38.06,50.01,1.93,10.21,36.57,0.97,1.63,0.0
2018-05-15 07:00:00,62.19,136.3,12.11,38.66,39.88,51.8,1.3,12.68,41.45,1.1,1.86,0.0
2018-05-15 08:00:00,75.36,173.06,12.75,36.08,42.06,52.08,2.01,13.23,44.38,2.0,1.65,0.0
2018-05-15 09:00:00,72.9,174.54,10.49,32.06,36.83,50.24,1.58,12.02,52.23,1.81,1.24,0.0
2018-05-15 10:00:00,68.41,164.5,9.36,30.19,34.21,56.88,1.78,12.83,57.95,0.92,1.89,0.0
2018-05-15 11:00:00,68.94,166.24,10.05,30.38,36.3,55.97,1.9,11.29,72.52,1.8,10.52,0.0
2018-05-15 12:00:00,65.01,163.32,9.23,29.86,35.93,49.97,1.53,9.68,90.96,1.84,1.95,0.0
2018-05-15 13:00:00,58.03,169.32,7.74,29.31,35.57,42.32,1.2,10.93,95.87,0.89,1.83,0.0
2018-05-15 14:00:00,53.84,156.61,8.75,28.17,34.58,41.85,1.38,12.27,97.13,1.3,1.97,0.0
2018-05-15 15:00:00,59.51,162.09,8.93,28.12,33.48,42.91,1.02,12.47,98.62,1.27,1.76,0.0
2018-05-15 16:00:00,59.8,166.76,9.86,30.8,36.27,43.79,1.11,12.46,102.08,1.1,2.27,0.0
2018-05-15 17:00:00,55.78,170.31,10.21,32.64,36.29,40.26,1.12,11.9,99.31,1.66,2.17,0.0
2018-05-15 18:00:00,56.12,177.29,13.08,40.71,39.61,54.71,1.26,12.15,99.07,1.83,2.67,0.0
2018-05-15 19:00:00,56.69,183.6,14.08,48.58,45.33,54.11,1.93,11.25,83.5,1.97,3.47,0.0
2018-05-15 20:00:00,62.36,207.32,11.48,59.45,60.26,48.96,2.22,13.21,54.09,2.53,4.85,0.0
2018-05-15 21:00:00,77.63,247.16,28.43,70.42,83.06,65.82,2.7,12.93,36.65,4.5,6.52,0.0
2018-05-15 22:00:00,92.05,279.13,35.86,67.27,87.11,66.14,2.86,13.82,37.72,4.7,6.73,0.0
2018-05-15 23:00:00,107.94,290.85,26.07,62.18,75.2,48.28,2.85,16.25,37.71,4.85,7.06,0.0
2018-05-16 00:00:00,112.64,296.63,34.5,66.41,84.32,59.69,2.71,16.88,28.59,5.31,7.19,0.0
2018-05-16 01:00:00,114.64,278.5,41.67,70.17,88.34,58.92,2.48,16.5,33.99,4.77,6.71,0.0
2018-05-16 02:00:00,115.6,280.02,41.0,73.7,63.79,37.98,2.23,11.22,32.99,5.1,4.47,0.0
2018-05-16 03:00:00,103.72,255.03,17.82,46.9,35.36,27.92,1.3,9.16,33.02,3.48,5.32,0.0
2018-05-16 04:00:00,95.73,305.8,9.34,25.6,34.27,35.49,0.9,7.18,47.54,3.3,2.97,0.0
2018-05-16 05:00:00,74.05,338.27,8.07,25.77,32.48,30.9,0.66,4.84,46.31,1.32,2.11,0.0
2018-05-16 06:00:00,50.45,131.89,12.64,30.06,36.21,36.22,0.91,5.19,34.09,1.02,1.69,0.0
2018-05-16 07:00:00,51.22,116.09,23.42,42.66,52.03,48.85,1.14,6.14,22.79,0.83,2.36,0.0
2018-05-16 08:00:00,47.31,154.18,28.95,44.62,59.1,54.37,1.15,7.73,23.84,1.35,3.15,0.0
2018-05-16 09:00:00,59.28,170.96,22.88,43.05,50.88,53.23,1.09,8.74,33.24,1.53,2.67,0.0
2018-05-16 10:00:00,58.92,169.66,16.54,39.51,44.12,50.25,1.04,8.89,47.12,1.63,2.39,0.0
2018-05-16 11:00:00,61.5,173.14,13.66,37.5,39.04,45.26,0.86,8.48,59.02,1.36,2.46,0.0
2018-05-16 12:00:00,56.45,152.87,11.54,32.32,34.71,43.5,0.8,6.94,75.71,1.36,2.09,0.0
2018-05-16 13:00:00,53.12,146.96,9.12,29.49,30.74,39.06,0.71,7.17,91.91,1.03,2.77,0.0
2018-05-16 14:00:00,54.75,155.28,7.52,27.46,31.48,34.22,0.61,9.3,101.76,8.22,2.45,0.0
2018-05-16 15:00:00,56.73,164.17,7.88,25.69,29.46,36.28,0.59,7.75,100.06,6.51,5.5,0.0
2018-05-16 16:00:00,63.72,172.6,7.28,23.1,27.24,33.76,0.66,6.86,94.78,1.1,3.25,0.0
2018-05-16 17:00:00,100.65,235.97,8.23,26.29,30.23,35.94,0.68,7.29,92.84,0.89,3.11,0.0
2018-05-16 18:00:00,65.5,211.07,9.0,30.24,31.09,41.27,0.7,7.48,88.02,0.93,3.04,0.0
2018-05-16 19:00:00,111.33,265.95,9.33,40.04,41.11,38.6,0.79,8.8,68.66,1.12,3.04,0.0
2018-05-16 20:00:00,79.6,258.45,12.75,56.92,57.44,43.53,1.14,11.25,42.85,1.45,4.75,0.0
2018-05-16 21:00:00,91.25,288.33,16.03,61.7,61.22,52.05,1.28,12.14,34.31,3.29,4.41,0.0
2018-05-16 22:00:00,104.36,290.92,15.48,59.08,57.29,50.45,1.21,12.32,32.57,2.85,4.43,0.0
2018-05-16 23:00:00,107.34,296.2,10.7,44.73,43.59,46.89,1.02,13.79,39.9,2.38,4.38,0.0
2018-05-17 00:00:00,110.31,291.95,10.09,40.33,39.63,44.62,0.88,12.2,48.18,2.32,4.4,0.0
2018-05-17 01:00:00,104.35,278.7,13.47,37.44,38.57,51.6,0.77,10.62,48.61,1.75,3.79,0.0
2018-05-17 02:00:00,102.78,270.17,9.66,38.21,36.38,46.43,0.79,14.74,45.11,1.05,4.13,0.0
2018-05-17 03:00:00,114.93,266.16,9.19,37.55,25.0,27.29,0.56,9.76,46.08,0.96,4.69,0.0
2018-05-17 04:00:00,108.82,265.69,8.52,37.19,36.6,43.46,0.88,19.19,41.67,1.0,4.69,0.0
2018-05-17 05:00:00,108.07,256.75,9.75,39.09,38.13,47.07,0.89,16.83,39.63,1.1,4.62,0.0
2018-05-17 06:00:00,109.73,256.19,18.03,44.56,45.96,51.44,0.9,14.75,32.03,2.06,3.83,0.0
2018-05-17 07:00:00,109.95,271.79,21.55,48.4,55.84,45.0,1.11,16.22,27.72,2.16,3.86,0.0
2018-05-17 08:00:00,123.95,311.71,29.51,57.44,68.68,61.24,1.15,18.85,34.11,2.73,4.06,0.0
2018-05-17 09:00:00,140.98,360.81,16.39,47.73,45.5,57.8,0.99,22.18,66.44,1.5,2.83,0.0
2018-05-17 10:00:00,145.6,329.77,10.93,38.68,34.74,52.17,0.86,20.23,90.96,2.09,2.64,0.0
2018-05-17 11:00:00,136.1,310.98,9.82,32.39,31.2,44.51,0.72,17.58,111.13,1.69,2.76,0.0
2018-05-17 12:00:00,117.0,289.55,8.6,33.76,32.74,43.34,0.63,12.96,95.21,2.37,2.65,0.0
2018-05-17 13:00:00,101.86,269.89,17.39,37.83,33.19,40.3,0.59,12.98,119.32,1.71,2.47,0.0
2018-05-17 14:00:00,100.11,272.12,14.36,32.49,35.94,39.49,0.54,11.09,123.17,1.94,1.92,0.0
2018-05-17 15:00:00,93.44,274.62,14.41,32.61,36.43,37.74,0.57,9.98,116.12,2.09,1.81,0.0
2018-05-17 16:00:00,91.04,270.73,20.0,33.2,43.18,36.11,0.83,9.95,111.81,1.43,3.95,0.0
2018-05-17 17:00:00,91.13,274.37,22.81,35.64,27.21,38.31,0.58,10.22,105.11,1.54,3.46,0.0
2018-05-17 18:00:00,89.35,276.18,27.58,46.44,35.09,38.35,0.7,10.94,98.77,1.14,5.56,0.0
2018-05-17 19:00:00,98.71,301.92,8.4,55.3,44.09,45.87,0.83,10.79,83.05,1.91,6.62,0.0
2018-05-17 20:00:00,118.85,553.18,7.21,42.0,34.67,41.23,0.79,9.38,89.21,1.64,3.76,0.0
2018-05-17 21:00:00,77.26,259.2,28.19,58.27,49.68,44.83,1.03,9.82,55.05,1.61,3.75,0.0
2018-05-17 22:00:00,67.18,180.34,38.68,74.82,100.53,51.86,1.39,13.14,29.51,2.52,5.87,0.0
2018-05-17 23:00:00,82.35,241.38,40.58,78.09,100.18,51.94,1.44,12.32,31.42,3.95,6.37,0.0
2018-05-18 00:00:00,87.73,248.17,47.54,72.18,107.08,51.77,1.35,12.69,27.02,3.46,5.53,0.0
2018-05-18 01:00:00,90.81,256.18,48.5,69.12,102.88,53.67,1.14,11.51,25.89,4.12,6.58,0.0
2018-05-18 02:00:00,96.54,226.28,50.92,79.69,73.42,47.03,1.08,11.13,30.29,3.74,4.76,0.0
2018-05-18 03:00:00,92.01,231.17,26.89,51.75,60.03,33.4,0.68,11.83,24.14,3.29,5.52,0.0
2018-05-18 04:00:00,104.48,223.57,17.46,43.89,50.0,54.16,0.79,15.69,28.42,3.46,3.64,0.0
2018-05-18 05:00:00,104.3,213.81,21.88,43.86,55.34,56.74,0.82,15.68,24.38,3.2,3.5,0.0
2018-05-18 06:00:00,100.04,230.11,42.88,49.6,81.62,69.65,0.97,15.73,20.67,3.36,3.64,0.0
2018-05-18 07:00:00,109.7,265.58,53.09,51.74,92.91,78.42,1.17,19.91,22.5,3.43,3.75,0.0
2018-05-18 08:00:00,131.35,318.73,40.35,58.34,79.93,77.25,1.3,24.18,33.55,3.89,4.07,0.0
2018-05-18 09:00:00,131.73,324.41,23.08,54.27,61.97,68.64,1.24,22.63,56.89,3.93,3.99,0.0
2018-05-18 10:00:00,117.94,305.19,16.57,40.11,50.06,58.61,1.14,21.23,86.52,2.0,3.59,0.0
2018-05-18 11:00:00,109.66,282.83,19.15,40.24,52.13,49.34,0.81,15.58,89.19,1.07,4.3,0.0
2018-05-18 12:00:00,106.79,267.73,19.73,41.46,50.53,49.32,0.82,11.84,83.63,1.6,4.29,0.0
2018-05-18 13:00:00,92.56,240.87,19.82,35.94,50.44,44.21,0.66,10.78,101.15,1.19,4.42,0.0
2018-05-18 14:00:00,81.54,189.66,23.86,35.82,30.98,41.57,0.67,9.91,97.28,1.32,3.1,0.0
2018-05-18 15:00:00,70.32,183.05,5.91,35.02,30.95,37.03,0.59,8.38,101.28,1.03,2.85,0.0
2018-05-18 16:00:00,84.36,178.37,5.99,38.15,31.36,35.07,0.65,7.56,100.17,1.09,3.7,0.0
2018-05-18 17:00:00,75.68,166.94,7.0,37.53,30.26,36.21,0.64,8.76,102.72,1.28,3.38,0.0
2018-05-18 18:00:00,66.3,178.55,8.37,46.68,36.18,41.44,0.77,8.86,90.26,1.39,3.24,0.0
2018-05-18 19:00:00,68.71,196.0,10.52,58.5,50.9,52.64,0.98,11.35,82.99,1.82,5.1,0.0
2018-05-18 20:00:00,79.15,233.67,13.28,69.29,61.02,60.97,1.24,12.69,59.67,3.5,7.26,0.0
2018-05-18 21:00:00,99.72,266.87,17.91,73.44,69.92,65.93,1.61,13.8,48.56,5.31,9.54,0.0
2018-05-18 22:00:00,111.53,278.06,55.04,82.27,94.68,65.96,1.86,15.58,39.04,6.0,9.59,0.0
2018-05-18 23:00:00,114.08,301.87,70.12,84.28,111.33,69.79,2.58,18.09,31.96,7.95,11.51,0.0
2018-05-19 00:00:00,131.68,332.29,80.4,84.15,112.97,70.36,2.31,18.55,30.41,7.86,12.17,0.0
2018-05-19 01:00:00,137.39,328.92,88.13,93.12,95.86,47.59,2.59,19.33,44.31,15.11,10.03,0.0
2018-05-19 02:00:00,140.33,348.97,86.25,99.14,103.49,37.39,2.7,15.12,43.99,13.42,9.31,0.0
2018-05-19 03:00:00,139.51,336.02,89.94,81.9,101.37,28.05,1.48,14.11,40.82,7.66,12.0,0.0
2018-05-19 04:00:00,132.01,306.83,92.54,79.04,129.91,53.41,2.13,15.71,39.8,6.07,10.03,0.0
2018-05-19 05:00:00,128.46,297.6,94.13,80.16,127.24,57.7,1.78,12.86,43.8,8.46,9.09,0.0
2018-05-19 06:00:00,129.85,307.95,97.59,94.41,125.38,49.91,1.79,11.43,43.6,7.96,8.69,0.0
2018-05-19 07:00:00,142.7,329.5,99.72,89.77,134.95,53.46,2.01,14.97,38.32,8.86,9.86,0.0
2018-05-19 08:00:00,139.71,359.79,93.74,101.65,139.62,57.13,2.17,16.67,38.13,9.2,9.48,0.0
2018-05-19 09:00:00,144.26,372.39,72.1,101.9,131.08,87.08,1.76,18.53,40.52,7.59,9.37,0.0
2018-05-19 10:00:00,158.52,362.31,34.98,65.62,79.45,90.8,1.09,19.61,69.75,4.61,7.28,0.0
2018-05-19 11:00:00,115.31,270.88,30.19,47.23,63.99,68.57,0.87,12.57,85.27,3.02,4.16,0.0
2018-05-19 12:00:00,84.47,202.25,28.31,38.38,40.14,50.73,0.73,8.79,92.42,2.32,2.74,0.0
2018-05-19 13:00:00,70.09,182.75,25.6,35.94,31.6,48.72,0.72,8.64,104.17,1.17,3.11,0.0
2018-05-19 14:00:00,62.63,182.05,7.08,27.61,32.03,45.62,0.74,8.54,111.53,1.54,3.32,0.0
2018-05-19 15:00:00,63.77,188.99,7.58,29.1,31.69,41.21,0.7,8.14,113.11,1.6,3.6,0.0
2018-05-19 16:00:00,71.33,212.95,6.1,26.54,30.34,39.75,0.72,8.15,108.79,1.84,4.11,0.0
2018-05-19 17:00:00,88.96,404.47,7.75,28.98,28.67,46.72,0.62,7.87,77.47,1.32,3.26,0.0
2018-05-19 18:00:00,79.03,445.66,11.37,38.09,37.13,52.58,0.94,7.81,83.39,1.08,2.67,0.0
2018-05-19 19:00:00,56.48,187.68,13.68,54.9,53.81,61.18,1.24,9.51,43.26,1.13,3.43,0.0
2018-05-19 20:00:00,61.42,194.49,22.17,68.69,75.16,61.51,1.4,9.77,26.33,1.57,5.26,0.0
2018-05-19 21:00:00,69.07,219.74,34.75,73.17,88.88,63.72,1.5,10.67,21.81,3.53,7.98,0.0
2018-05-19 22:00:00,71.11,218.73,34.58,70.81,84.25,65.3,1.59,10.53,21.48,4.44,8.54,0.0
2018-05-19 23:00:00,77.44,233.39,33.32,62.06,82.97,65.31,1.48,11.72,21.48,4.24,8.09,0.0
2018-05-20 00:00:00,90.67,247.53,32.71,63.4,74.38,64.56,1.39,13.86,22.36,3.82,7.7,0.0
2018-05-20 01:00:00,99.23,254.43,22.92,51.97,62.17,62.95,1.19,14.84,23.63,2.28,8.54,0.0
2018-05-20 02:00:00,91.07,231.71,18.36,51.74,49.28,49.82,1.04,10.82,27.24,3.4,4.87,0.0
2018-05-20 03:00:00,81.03,198.11,16.58,47.36,40.23,32.14,0.69,8.19,20.92,2.12,3.98,0.0
2018-05-20 04:00:00,81.79,200.11,10.36,36.31,38.46,53.05,1.08,18.56,31.62,2.41,4.13,0.0
2018-05-20 05:00:00,118.46,257.5,9.89,31.69,34.13,50.93,0.92,17.99,37.16,1.81,3.75,0.0
2018-05-20 06:00:00,103.63,237.89,10.57,32.61,35.25,47.38,0.89,14.91,32.27,1.58,3.33,0.0
2018-05-20 07:00:00,81.95,211.9,29.79,46.64,58.62,57.29,1.0,12.91,25.95,1.39,3.72,0.0
2018-05-20 08:00:00,90.32,248.64,36.63,53.37,74.03,54.3,1.09,15.41,26.79,2.79,3.59,0.0
2018-05-20 09:00:00,96.62,255.62,20.68,52.73,57.74,57.95,0.98,16.88,41.03,2.67,3.55,0.0
2018-05-20 10:00:00,90.61,242.95,10.41,44.26,43.19,51.3,0.85,15.06,71.24,1.85,4.18,0.0
2018-05-20 11:00:00,84.52,236.88,7.93,34.18,32.57,42.17,0.75,15.58,96.89,1.75,4.54,0.0
2018-05-20 12:00:00,91.92,256.54,7.32,32.31,30.07,40.95,0.72,13.71,101.36,1.99,4.18,0.0
2018-05-20 13:00:00,79.1,239.68,6.9,29.99,31.15,36.13,0.91,9.9,101.69,1.59,4.91,0.0
2018-05-20 14:00:00,66.47,211.46,5.0,24.05,26.48,33.76,0.7,7.5,99.13,1.53,4.21,0.0
2018-05-20 15:00:00,61.65,183.77,5.73,25.67,26.55,31.32,0.63,5.93,101.78,1.48,3.08,0.0
2018-05-20 16:00:00,51.61,164.35,6.21,26.71,26.18,30.87,0.62,6.14,100.86,1.61,3.32,0.0
2018-05-20 17:00:00,50.42,154.06,4.81,26.57,26.91,30.08,0.67,7.03,97.65,1.29,3.66,0.0
2018-05-20 18:00:00,54.62,161.11,5.5,31.12,28.66,32.8,0.74,8.83,96.88,1.49,4.31,0.0
2018-05-20 19:00:00,55.45,171.2,5.98,43.32,39.98,36.95,0.9,11.06,77.58,1.61,5.32,0.0
2018-05-20 20:00:00,62.42,212.86,11.55,63.32,63.08,43.19,1.35,12.36,40.19,4.08,6.26,0.0
2018-05-20 21:00:00,84.87,258.42,48.47,83.01,102.52,51.08,2.17,13.07,20.79,5.56,7.0,0.0
2018-05-20 22:00:00,112.29,317.95,92.06,95.26,99.52,49.59,2.73,14.39,20.06,8.1,10.13,0.0
2018-05-20 23:00:00,127.08,332.09,62.07,73.55,99.84,49.1,1.96,18.68,23.42,7.05,13.55,0.0
2018-05-21 00:00:00,110.13,268.35,23.59,52.74,62.97,52.21,1.27,15.4,31.57,6.0,8.26,0.0
2018-05-21 01:00:00,91.67,221.28,11.21,40.46,43.25,44.29,0.97,12.32,37.89,3.36,6.53,0.0
2018-05-21 02:00:00,74.7,191.73,12.51,37.61,37.56,38.39,0.89,12.12,37.3,2.92,5.05,0.0
2018-05-21 03:00:00,68.78,179.72,10.62,36.52,28.38,28.41,0.62,9.12,38.06,2.04,5.81,0.0
2018-05-21 04:00:00,64.66,164.04,8.84,36.53,34.57,41.64,0.8,20.1,35.46,1.72,5.15,0.0
2018-05-21 05:00:00,63.62,159.78,9.98,38.29,41.23,43.56,0.79,24.23,36.41,2.62,4.51,0.0
2018-05-21 06:00:00,63.23,196.6,12.41,39.5,44.7,46.28,0.81,21.44,34.2,1.9,5.03,0.0
2018-05-21 07:00:00,68.19,180.79,18.54,46.01,56.58,54.41,1.01,17.53,28.49,2.49,4.52,0.0
2018-05-21 08:00:00,79.98,224.69,30.81,54.5,79.17,59.98,1.2,17.94,32.05,3.62,4.62,0.0
2018-05-21 09:00:00,101.81,245.09,14.71,48.54,55.27,54.85,1.08,16.26,60.85,3.07,4.41,0.0
2018-05-21 10:00:00,93.58,232.42,9.12,39.7,43.94,47.4,0.94,13.86,88.93,1.55,4.28,0.0
2018-05-21 11:00:00,79.87,222.88,7.5,32.87,34.65,42.01,0.69,10.87,99.61,1.48,4.62,0.0
2018-05-21 12:00:00,67.82,195.0,7.26,31.41,32.36,36.26,0.9,8.16,105.42,1.83,4.1,0.0
2018-05-21 13:00:00,57.6,182.97,6.4,31.04,30.49,34.77,0.86,9.99,109.71,2.5,4.01,0.0
2018-05-21 14:00:00,53.47,192.68,6.66,27.46,28.66,33.72,0.66,9.97,97.36,2.14,3.73,0.0
2018-05-21 15:00:00,50.34,187.71,5.49,26.54,28.07,28.96,0.62,6.92,96.68,1.93,2.82,0.0
2018-05-21 16:00:00,51.41,186.2,6.39,25.74,29.47,30.33,0.61,6.05,99.15,2.47,3.07,0.0
2018-05-21 17:00:00,50.54,184.16,6.34,26.22,29.58,26.48,0.55,7.08,95.32,2.57,3.81,0.0
2018-05-21 18:00:00,50.89,192.86,7.24,32.98,31.88,29.59,0.62,7.52,87.92,3.08,4.21,0.0
2018-05-21 19:00:00,52.18,190.64,9.29,47.72,49.72,34.44,0.8,7.83,65.68,3.42,5.32,0.0
2018-05-21 20:00:00,63.83,228.27,26.18,72.76,80.73,41.45,1.23,10.4,36.56,4.31,7.43,0.0
2018-05-21 21:00:00,80.91,268.13,41.15,78.74,105.36,47.11,1.51,12.58,27.91,4.83,8.99,0.0
2018-05-21 22:00:00,90.52,283.47,32.58,68.67,91.6,47.76,1.33,14.67,30.86,5.72,10.31,0.0
2018-05-21 23:00:00,80.22,252.73,14.98,51.71,59.68,41.43,1.01,13.14,33.07,5.36,7.51,0.0
2018-05-22 00:00:00,72.44,220.84,13.42,50.25,56.0,40.05,0.84,11.52,30.87,3.8,5.65,0.0
2018-05-22 01:00:00,70.22,210.26,9.8,44.59,46.54,40.38,0.76,12.04,35.39,2.43,5.85,0.0
2018-05-22 02:00:00,68.34,185.72,11.39,43.94,40.83,39.14,0.71,15.1,36.12,2.12,5.39,0.0
2018-05-22 03:00:00,64.36,172.76,8.79,39.09,28.99,21.98,0.46,12.23,37.12,1.62,5.79,0.0
2018-05-22 04:00:00,65.17,172.84,9.77,36.82,39.72,35.28,0.65,18.48,38.18,1.54,5.61,0.0
2018-05-22 05:00:00,68.56,176.73,13.58,43.43,51.34,38.57,0.71,17.74,26.87,1.28,5.85,0.0
2018-05-22 06:00:00,76.66,212.63,19.14,50.58,57.8,44.52,0.79,19.6,19.49,2.87,5.12,0.0
2018-05-22 07:00:00,89.85,218.51,29.52,58.36,68.4,62.51,1.01,24.37,21.63,3.22,4.52,0.0
2018-05-22 08:00:00,117.34,283.35,30.99,63.85,76.11,63.36,1.17,26.61,29.91,2.99,4.59,0.0
2018-05-22 09:00:00,136.92,312.57,18.15,59.85,64.07,59.08,1.19,27.38,58.25,2.6,4.66,0.0
2018-05-22 10:00:00,133.4,284.38,11.88,51.21,54.37,52.02,1.11,27.12,101.5,2.33,3.9,0.0
2018-05-22 11:00:00,129.87,280.82,20.85,48.99,60.71,48.04,1.0,21.66,112.34,3.02,4.37,0.0
2018-05-22 12:00:00,119.95,266.29,18.94,43.59,52.08,42.84,0.9,15.95,102.81,4.37,4.03,0.0
2018-05-22 13:00:00,103.03,248.68,17.15,34.22,42.32,36.05,0.63,10.13,115.36,3.29,4.21,0.0
2018-05-22 14:00:00,73.29,227.28,15.42,30.97,41.64,30.24,0.56,7.71,90.67,2.98,3.52,0.0
2018-05-22 15:00:00,59.86,181.01,15.46,30.44,40.92,28.43,0.54,7.11,96.0,1.66,4.55,0.0
2018-05-22 16:00:00,62.48,187.75,16.33,32.5,43.87,27.5,0.57,6.71,97.79,1.33,3.83,0.0
2018-05-22 17:00:00,61.5,169.74,16.59,36.3,46.61,32.17,0.68,7.86,99.18,1.24,3.97,0.0
2018-05-22 18:00:00,63.49,183.03,17.3,41.58,50.77,28.69,0.76,8.31,86.75,1.66,3.96,0.0
2018-05-22 19:00:00,68.07,197.64,27.09,75.14,78.65,37.15,1.1,10.01,67.82,2.04,4.46,0.0
2018-05-22 20:00:00,79.95,248.8,57.77,97.43,111.32,59.51,1.9,13.19,35.34,5.02,9.38,0.0
2018-05-22 21:00:00,112.74,329.21,92.5,130.82,116.93,36.34,2.75,17.54,26.67,8.38,13.1,0.0
2018-05-22 22:00:00,133.24,411.77,95.89,143.34,86.19,31.82,3.58,15.8,27.88,10.47,15.39,0.0
2018-05-22 23:00:00,157.23,452.8,94.11,130.36,95.77,31.84,3.82,19.15,32.01,12.56,17.72,0.0
2018-05-23 00:00:00,167.7,465.27,99.6,139.85,102.68,30.1,3.67,19.89,35.3,13.14,18.83,0.0
2018-05-23 01:00:00,167.0,439.38,101.01,145.59,89.69,28.43,3.28,18.22,31.18,13.73,18.04,0.0
2018-05-23 02:00:00,168.34,406.65,88.39,135.24,83.51,31.11,2.79,13.92,39.12,12.35,19.85,0.0
2018-05-23 03:00:00,163.02,384.55,82.68,111.44,66.79,22.68,1.91,14.51,36.13,8.92,17.13,0.0
2018-05-23 04:00:00,154.6,342.48,85.32,81.82,87.29,50.08,1.84,14.61,23.25,9.25,14.69,0.0
2018-05-23 05:00:00,145.87,329.12,70.42,69.19,110.25,55.78,1.39,15.79,21.36,8.4,12.11,0.0
2018-05-23 06:00:00,124.24,286.7,87.73,76.01,138.38,47.98,1.45,12.5,24.42,6.58,10.82,0.0
2018-05-23 07:00:00,121.86,295.26,83.8,91.54,106.91,45.13,1.76,13.31,23.45,6.46,10.45,0.0
2018-05-23 08:00:00,142.8,351.11,81.05,87.73,121.52,56.72,1.71,19.34,25.61,6.56,10.23,0.0
2018-05-23 09:00:00,157.16,374.2,38.43,71.88,98.25,62.46,1.32,24.64,49.22,5.58,8.19,0.0
2018-05-23 10:00:00,155.3,343.34,28.72,69.9,79.85,75.38,1.21,31.38,87.97,4.42,6.36,0.0
2018-05-23 11:00:00,160.57,364.28,20.43,56.56,66.43,64.54,1.28,33.93,101.09,4.78,6.68,0.0
2018-05-23 12:00:00,165.34,383.64,20.29,57.04,65.36,67.06,1.2,29.25,106.8,4.49,5.97,0.0
2018-05-23 13:00:00,157.61,370.69,17.39,46.74,54.86,55.92,0.96,26.4,115.06,3.22,4.64,0.0
2018-05-23 14:00:00,125.39,304.19,18.46,35.71,47.26,42.98,0.72,21.79,111.24,1.7,5.27,0.0
2018-05-23 15:00:00,101.33,249.21,17.3,34.01,45.88,40.42,0.75,14.65,99.53,1.56,2.94,0.0
2018-05-23 16:00:00,77.21,208.26,16.7,32.15,43.51,35.03,0.67,10.03,103.05,1.7,3.21,0.0
2018-05-23 17:00:00,70.35,189.52,16.82,31.56,46.86,32.13,0.61,9.41,94.49,1.3,3.34,0.0
2018-05-23 18:00:00,70.45,209.45,17.26,40.19,50.16,36.47,0.67,9.42,82.85,1.64,3.71,0.0
2018-05-23 19:00:00,74.21,214.38,22.14,56.53,66.3,49.28,0.91,10.34,76.8,2.49,5.75,0.0
2018-05-23 20:00:00,79.64,246.31,30.77,78.31,95.87,58.41,1.48,11.26,42.74,3.17,6.4,0.0
2018-05-23 21:00:00,98.14,298.6,52.8,89.43,130.17,49.31,2.13,15.78,27.25,2.74,11.16,0.0
2018-05-23 22:00:00,114.25,337.38,89.95,105.07,154.43,45.59,2.78,14.89,33.34,6.78,12.11,0.0
2018-05-23 23:00:00,139.22,382.13,104.56,111.23,116.2,43.79,3.3,16.51,35.73,8.07,14.05,0.0
2018-05-24 00:00:00,158.47,436.24,85.07,93.53,96.72,50.68,2.68,19.62,36.34,8.51,13.97,0.0
2018-05-24 01:00:00,163.9,418.67,76.9,83.42,106.82,72.22,1.99,20.84,32.93,6.41,12.46,0.0
2018-05-24 02:00:00,154.44,354.61,51.27,79.79,78.33,53.83,1.35,17.06,41.38,4.56,10.4,0.0
2018-05-24 03:00:00,128.35,303.77,34.08,55.22,75.8,30.33,1.03,13.66,27.52,2.84,9.71,0.0
2018-05-24 04:00:00,120.49,284.25,28.27,53.98,73.98,56.4,0.97,19.33,27.29,3.36,8.28,0.0
2018-05-24 05:00:00,116.3,264.37,27.33,52.53,70.12,58.5,0.76,20.58,25.77,2.96,7.23,0.0
2018-05-24 06:00:00,102.99,246.68,31.61,52.35,71.51,50.77,0.82,23.11,25.99,2.34,5.98,0.0
2018-05-24 07:00:00,105.36,258.01,33.21,52.48,79.79,63.31,1.02,28.64,24.14,1.36,6.09,0.0
2018-05-24 08:00:00,114.09,288.24,31.32,52.66,74.74,64.8,1.01,34.26,29.06,1.44,5.54,0.0
2018-05-24 09:00:00,129.84,321.64,25.39,53.12,70.42,66.77,1.22,31.65,45.23,1.49,4.57,0.0
